gene_id,condition,direction,endpoint_shift,recovery_shift,reversibility_index,persistence_breadth
AT3G11050,drought,up,1.849243987666667,0.3878927213333334,0.7902425402378799,2
AT3G11080,drought,up,1.206823615666667,0.5945497436666676,0.507343296942172,1
AT3G11230,drought,up,0.8575615000000001,0.4725248043333332,0.4489901839887481,1
AT3G11270,drought,up,1.1825611143333328,0.48810015533333395,0.5872516444035962,1
AT3G11580,drought,up,0.4790657903333333,0.38867147666666657,0.18868872603858955,1
AT3G11820,drought,up,0.7395484916666657,0.6075292133333328,0.17851334945705977,2
AT3G11840,drought,up,0.44254538233333385,0.5294950630000006,-0.19647630308155506,2
AT3G12500,drought,up,1.013150757000001,0.5265881966666672,0.4802469494017594,1
AT3G12580,drought,up,5.185109919333333,1.2040731876666664,0.7677825144695335,5
AT3G12740,drought,up,1.006959694333334,0.49959051399999943,0.5038624516835727,1
AT3G12830,drought,up,1.097656292,0.3715713306666659,0.6614866298541967,1
AT3G13050,drought,up,0.759142086999999,0.4040538276666661,0.46774940477425186,1
AT3G13080,drought,up,0.7286805066666684,1.5651053090000016,-1.1478621901929813,3
AT3G13100,drought,up,0.4320164696666673,1.2045488073333344,-1.7882011263661615,4
AT3G13235,drought,up,0.45810208900000227,0.3955184873333355,0.13661496677144913,1
AT3G13330,drought,up,1.4555867566666674,0.7496179133333332,0.4850063660581948,3
AT3G13380,drought,up,0.6689877016666683,0.8959522700000013,-0.33926568121938505,4
AT3G13784,drought,up,5.608902185666666,0.4683052666666656,0.9165067866821779,3
AT3G13810,drought,up,0.6862389809999989,0.44231519300000066,0.35545020722161313,1
AT3G13910,drought,up,1.315410164000001,0.4715652436666664,0.6415070701349195,1
AT3G13950,drought,up,1.101630867999999,1.6292862203333334,-0.4789765498231615,4
AT3G14050,drought,up,1.9799342830000004,0.7405202016666657,0.6259874845216438,4
AT3G14060,drought,up,0.70690995,0.4145642436666668,0.4135543803469356,1
AT3G14280,drought,up,4.302444967333334,0.699644584333333,0.8373844198716214,1
AT3G14620,drought,up,1.115363692999999,1.4730158800000002,-0.32065969983120235,3
AT3G14990,drought,up,1.3997041953333333,0.6369397699999979,0.5449468736868981,3
AT3G15450,drought,down,-0.6576582663333337,-0.6103551893333332,0.07192652996476578,1
AT3G15500,drought,up,0.3612067656666671,0.6753852830000007,-0.8698024156703292,1
AT3G15980,drought,up,0.5406997899999997,0.43269966333333265,0.19974138822333753,1
AT3G16030,drought,up,1.6939649216666668,0.46156116200000064,0.7275261393571967,1
AT3G16410,drought,down,-0.5867745266666669,-0.37992159466666653,0.3525254124017363,2
AT3G16470,drought,up,0.9676897033333329,0.39488724000000097,0.5919278270299244,1
AT3G16565,drought,up,1.371597855000001,0.5507592730000006,0.5984542619454591,1
AT3G16720,drought,up,0.5954056610000009,0.7003418790000007,-0.17624323192318392,2
AT3G16990,drought,up,2.770223387999999,0.8807677156666669,0.6820589561542366,5
AT3G17611,drought,up,0.8649443309999993,0.3515468420000003,0.5935613086294677,1
AT3G17700,drought,up,1.091669652666667,0.6359800706666654,0.41742442953037084,2
AT3G17790,drought,up,3.5568722553333343,0.5066231666666674,0.8575649811693367,1
AT3G18485,drought,up,0.44711076599999977,0.3759972083333336,0.15905132033136105,1
AT3G18690,drought,up,0.359381329333333,0.3560610699999991,0.009238819778125684,1
AT3G18830,drought,up,0.8159204146666656,0.7535198099999985,0.07647878830456789,2
AT3G19010,drought,up,0.791852995666666,0.8780268156666668,-0.1088255275557184,4
AT3G19150,drought,up,0.4316604816666674,0.34586522900000016,0.19875632889859762,1
AT3G19240,drought,up,0.984939918666667,0.37258564066666544,0.6217173924973596,1
AT3G19520,drought,up,1.412991442000001,0.40650305800000197,0.7123103184371575,1
AT3G19580,drought,up,2.429108041666666,0.718379177000001,0.7042621552118757,1
AT3G19970,drought,up,0.5791058813333336,0.6691384823333326,-0.15546828982760097,2
AT3G20250,drought,up,3.532029685666668,0.688964068999999,0.8049381997563938,2
AT3G20510,drought,up,0.6002442939999995,0.46713773333333375,0.22175397916679873,1
AT3G20600,drought,up,0.6437675826666664,0.4741151849999987,0.26353050733607897,1
AT3G21150,drought,up,0.563701867999999,0.3440671626666667,0.3896291955046931,1
AT3G21220,drought,up,0.8404389539999997,0.3640387020000002,0.5668469431748873,2
AT3G21230,drought,up,1.3024866893333318,0.4218903163333332,0.6760885774968843,1
AT3G21630,drought,up,0.8651094506666652,0.3872658006666665,0.5523505142982381,1
AT3G21690,drought,up,1.2150836989999991,0.5125116256666669,0.5782087883423517,1
AT3G21750,drought,up,1.303472214000001,0.4143613740000003,0.6821095459116553,1
AT3G21810,drought,up,0.7087493883333318,0.5662182723333329,0.20110227725934227,1
AT3G22160,drought,up,0.4094833826666662,0.9697612503333328,-1.3682554442575574,3
AT3G22231,drought,up,0.9682809843333331,1.622679428333333,-0.6758352736324331,5
AT3G22235,drought,up,1.3691291093333344,1.907417579333334,-0.3931612192966276,6
AT3G22370,drought,up,2.408127494999997,0.9315300173333334,0.613172467293583,3
AT3G22550,drought,up,1.7709858209999982,0.4440602439999992,0.7492581596450852,1
AT3G22600,drought,up,2.662000987,2.3351945469999995,0.1227672121821044,5
AT3G22620,drought,up,2.388783067666666,0.7272993803333332,0.6955356096676664,1
AT3G22630,drought,up,0.7360305220000019,0.41563714399999974,0.43529903777550316,1
AT3G22840,drought,up,4.993392504666667,0.48468817733333314,0.9029340920265413,3
AT3G22910,drought,up,0.588041146666666,1.0078736926666654,-0.7139509681930194,3
AT3G23010,drought,up,0.5337608866666663,0.8557780973333324,-0.6032986281135393,1
AT3G23120,drought,up,1.6724299599999997,2.010927974333333,-0.202398917999133,4
AT3G23790,drought,up,1.2418101396666659,0.43054255299999955,0.6532943811236971,1
AT3G24090,drought,up,0.8362028076666661,0.34602468466666725,0.5861952608934525,1
AT3G24180,drought,up,0.4617920470000012,0.3716567203333341,0.19518596574415858,1
AT3G24500,drought,up,2.4930753633333316,0.5408265656666664,0.7830685050196149,4
AT3G24900,drought,up,0.6421312773333341,1.1652484093333335,-0.8146576104693406,2
AT3G24982,drought,up,0.9826581036666662,0.8803431373333321,0.10412061524914773,2
AT3G25010,drought,up,1.7222738150000003,2.418403999666668,-0.4041925149205545,5
AT3G25020,drought,up,0.7067459363333333,1.1825672516666677,-0.6732565280841114,3
AT3G25190,drought,up,0.6153603926666662,0.43510687100000034,0.2929235027388367,1
AT3G25610,drought,up,0.7697911316666657,1.022816095333333,-0.3286930093866447,3
AT3G25780,drought,up,0.5878085860000004,0.6063012373333336,-0.031460328708661,2
AT3G25882,drought,up,0.6178273806666663,0.806749704333332,-0.3057849645038542,3
AT3G26090,drought,up,0.6432920170000003,0.40110035833333413,0.3764878970457767,1
AT3G26170,drought,up,1.6540165113333325,0.583225957999999,0.6473880677709498,1
AT3G26210,drought,up,1.1647704599999997,1.5250697146666674,-0.3093306939348959,4
AT3G26340,drought,up,0.9450658513333323,0.4891459203333337,0.4824213364145691,1
AT3G26440,drought,up,0.911645568,1.4084639606666673,-0.5449688015887633,4
AT3G26600,drought,up,1.1979702623333326,0.6806054773333328,0.43186780278861736,2
AT3G26830,drought,up,2.893141386,3.0865068570000016,-0.06683581795749882,7
AT3G26840,drought,up,1.4658952906666682,0.6897427186666674,0.5294734057348788,1
AT3G26910,drought,up,1.1850860569999995,0.3455020416666663,0.7084582679663858,2
AT3G27000,drought,up,1.084452740333333,0.3560700256666678,0.6716592504001411,1
AT3G27210,drought,up,2.5616554946666676,0.4069575840000006,0.8411349282339953,1
AT3G28210,drought,up,1.3427164876666664,1.504965561333333,-0.12083643506055286,4
AT3G28270,drought,up,4.161616559666668,0.3934678293333329,0.9054531277228366,1
AT3G28450,drought,up,1.0034570693333347,0.45909432600000066,0.5424873270313313,2
AT3G28480,drought,up,0.6657593613333326,0.6073210800000002,0.0877768826506572,2
AT3G28540,drought,up,1.4702451866666664,1.3885448989999993,0.055569158401325924,4
AT3G28580,drought,up,0.43181119533333323,1.130946477666667,-1.6190763229138647,3
AT3G28940,drought,up,1.0365806366666668,0.5064763433333326,0.5113970631730022,2
AT3G29000,drought,up,0.8596781390000006,0.6327118450000002,0.2640131040949969,3
AT3G29240,drought,up,0.6542345600000008,0.43180996333333255,0.33997683746127383,1
AT3G29250,drought,up,0.6256030669999997,0.8273705309999992,-0.32251674367190986,3
AT3G29575,drought,up,4.43533789,0.4085100620000004,0.9078965183416949,2
AT3G41979,drought,up,1.2488942663333331,0.39838866633333225,0.6810068897962245,1
AT3G44300,drought,up,1.091579776333334,1.739455764333333,-0.5935214283432806,5
AT3G44400,drought,up,0.7770411700000004,0.7157144789999998,0.07892334842438342,3
AT3G44480,drought,up,1.1963395833333337,0.4008581566666667,0.6649294546037132,1
AT3G44630,drought,up,0.5862461369999998,0.4760966936666655,0.1878894143286003,1
AT3G44670,drought,up,1.2588513633333331,0.37962077666666794,0.6984387611405815,1
AT3G44720,drought,up,0.4629465310000018,0.6211689826666689,-0.3417726261494902,3
AT3G44860,drought,up,2.1214570100000003,0.7258307126666663,0.6578621630109458,1
AT3G45040,drought,up,1.205557306666667,0.5018452410000007,0.5837234462229015,1
AT3G45140,drought,up,0.7859234533333339,0.5101007000000006,0.3509537120485301,2
AT3G45290,drought,up,0.46232647266666493,0.4580820836666666,0.009180501768624727,2
AT3G45310,drought,up,0.45747904600000133,0.37165429800000105,0.187603670048748,1
AT3G45620,drought,up,1.253609475333331,0.6826064879999993,0.4554871342062117,1
AT3G45640,drought,up,0.7574711993333345,0.6953353426666666,0.08203065241471208,2
AT3G45730,drought,up,1.1511233773333336,1.1608502446666664,-0.008449891232220397,3
AT3G46230,drought,up,4.763963153333334,1.0425860249999999,0.7811515346690906,3
AT3G46510,drought,up,0.5392310600000005,0.37790375933333387,0.2991802821348357,1
AT3G46620,drought,up,0.6999901206666683,0.3866635683333337,0.44761567782545764,1
AT3G46900,drought,up,0.9716994603333333,0.5591860706666658,0.42452775421441347,1
AT3G46930,drought,up,0.8158155393333333,0.43181325533333315,0.47069743769994676,1
AT3G47420,drought,up,2.001810371666666,0.4498249766666689,0.7752909151468959,1
AT3G47480,drought,up,0.45863668899999954,1.361533557333333,-1.9686538168195575,2
AT3G47780,drought,up,0.6895603390000007,0.4209990863333344,0.38946737142123544,2
AT3G48020,drought,up,5.421972850333333,1.0073978120000002,0.814200874883011,3
AT3G48080,drought,up,0.8319344390000012,1.0321640949999997,-0.24067960961043733,3
AT3G48090,drought,up,0.3463754646666679,1.1401059179999997,-2.2915319770041247,3
AT3G48210,drought,up,0.6132353000000004,0.36494806466666674,0.4048808594895523,1
AT3G48320,drought,up,0.8970387946666669,0.3712734516666689,0.586112157161908,1
AT3G48850,drought,up,0.6137048449999996,0.9116392776666671,-0.4854686012242053,4
AT3G49120,drought,up,3.6670371316666657,1.2919274483333307,0.6476917462392451,7
AT3G49130,drought,up,1.826404836,0.6403557819999999,0.6493900096090197,4
AT3G49530,drought,up,0.8919144810000015,0.5638991570000007,0.36776544274988654,2
AT3G49580,drought,up,1.275874333,0.5503214590000001,0.5686711106523998,2
AT3G50480,drought,up,0.8657292953333338,2.8181598553333354,-2.255243724019126,5
AT3G50770,drought,up,0.5250299153333327,0.6824646373333332,-0.29985857453483944,2
AT3G50910,drought,up,2.040817711333335,0.5576973169999997,0.7267285000992876,2
AT3G50930,drought,up,1.2787536830000024,1.513760321666667,-0.18377787825043113,4
AT3G50950,drought,up,1.071261766666666,0.7286241033333347,0.3198449473273757,2
AT3G51000,drought,up,2.005395964,0.39802674800000126,0.8015221157590795,2
AT3G51430,drought,up,1.8958738039999998,0.7784551159999991,0.5893950776905196,3
AT3G51440,drought,up,2.169906401666667,1.0009561023333333,0.5387100099965065,4
AT3G51450,drought,up,0.8410696103333342,0.4946417213333332,0.4118896756508704,1
AT3G51580,drought,up,0.4825071440000013,0.39027205633333395,0.191157973127683,1
AT3G51660,drought,up,1.0922640286666656,0.5302833493333328,0.5145099212132314,4
AT3G51860,drought,up,3.182033375999999,2.409135314666666,0.2428943917316514,6
AT3G51890,drought,up,1.7310248313333334,0.7159017453333334,0.5864289567805303,3
AT3G51920,drought,up,0.8039058106666648,0.3750854539999988,0.5334211433439607,1
AT3G51980,drought,up,1.0067462946666659,0.41052055033333446,0.5922303836546445,1
AT3G52400,drought,up,0.7330287246666671,1.2647754639999995,-0.7254105077193742,3
AT3G52470,drought,up,1.2471876250000022,0.3445916466666681,0.7237050466511263,1
AT3G52800,drought,up,1.7115527860000004,0.36491413933333305,0.7867935232157468,1
AT3G53230,drought,up,3.2267969880000003,1.1597425226666669,0.640590180609569,4
AT3G53810,drought,up,0.889495984999999,0.37652488833333386,0.576698608332297,1
AT3G53980,drought,up,6.196689673666666,0.48139346466666666,0.922314414628122,2
AT3G54010,drought,up,1.1810023213333345,0.367977731333335,0.6884191295086588,1
AT3G54150,drought,up,0.35621195299999986,0.7725490219999998,-1.1687902820038159,3
AT3G54620,drought,up,1.3606054786666686,0.40227238666666665,0.7043431082896452,1
AT3G54830,drought,down,-1.3161255903333338,-0.3665519243333337,0.7214916820814209,1
AT3G54950,drought,up,1.0223029013333322,0.35860499466666695,0.6492184515969204,1
AT3G54960,drought,up,0.5205031120000001,0.5454816069999993,-0.04798913671048166,2
AT3G55450,drought,up,0.46635831800000194,0.39438464866666667,0.15433126537122255,1
AT3G55470,drought,up,1.0268267949999998,0.5724171830000007,0.4425377426969066,3
AT3G55880,drought,up,3.6185843303333325,0.8592894759999998,0.7625343511281815,3
AT3G55950,drought,up,0.433194793666666,0.429594829,0.008310267619319744,1
AT3G55960,drought,up,0.6189820489999995,0.400005495666667,0.3537688268781002,1
AT3G55970,drought,up,0.44423102066666686,1.3510659626666666,-2.0413588871823793,5
AT3G55980,drought,up,0.7915306706666669,0.712647320666667,0.09965924622170408,2
AT3G56200,drought,up,0.7074267816666664,0.5029657446666667,0.28902077543388804,1
AT3G56400,drought,up,1.4877627756666634,1.5555247216666643,-0.04554620340573923,5
AT3G56710,drought,up,1.9245073973333335,1.4215807803333336,0.2613274532988925,7
AT3G57260,drought,up,2.829952747000001,3.0272610300000027,-0.0697214054931361,6
AT3G57280,drought,up,0.8637852153333352,0.3860865973333336,0.5530293984201355,1
AT3G57630,drought,up,1.2716846083333353,0.49350085800000176,0.6119314059743304,1
AT3G58270,drought,up,1.0247856203333336,0.39561714299999995,0.6139513131816614,2
AT3G59140,drought,up,0.49045691633333277,0.44335594800000067,0.09603487434831182,1
AT3G59380,drought,up,0.8375623686666671,0.396572303000001,0.5265160926089448,1
AT3G59660,drought,up,0.806430481333333,0.5740682459999995,0.2881367219021177,2
AT3G59700,drought,up,0.9269911259999999,0.3692928963333326,0.6016219724488143,1
AT3G60140,drought,up,0.7785288273333335,0.954947108666667,-0.22660468712200754,4
AT3G60420,drought,up,2.100562741,1.4268671746666675,0.32072146819695146,4
AT3G60450,drought,up,0.42443552200000134,0.5969724826666667,-0.40650923809026707,1
AT3G60820,drought,up,0.9910098933333344,0.3753794966666675,0.6212151874649293,1
AT3G61280,drought,up,0.9545052653333332,1.2510183223333335,-0.31064580549637055,4
AT3G61630,drought,up,1.4027576616666666,0.5044774616666663,0.6403673453707759,2
AT3G61860,drought,up,1.0430375623333337,0.4334302123333309,0.5844538797205701,1
AT3G61960,drought,up,1.5632973220000004,0.41696652833333303,0.7332775266320497,1
AT3G62200,drought,up,0.7721356219999995,0.5226932836666647,0.32305508414082085,1
AT3G62260,drought,up,1.5646341289999999,0.44811097133333266,0.7136001554435396,2
AT3G62590,drought,up,2.236868829333331,0.6105327293333334,0.7270592171847222,1
AT3G63010,drought,up,1.4254671400000012,0.5720810430000007,0.5986711815749044,2
AT3G63030,drought,up,1.3060687889999985,0.3559992360000006,0.7274268867012939,1
AT3G63310,drought,up,0.9717477063333337,0.3667876263333323,0.6225485031322369,1
AT3G63380,drought,up,0.6783002683333335,1.4753514006666677,-1.1750712325262471,5
AT3G63500,drought,up,1.3017289086666661,0.3861088106666646,0.7033876960893894,1
AT4G00290,drought,up,0.35646566866666873,0.3425523893333349,0.03903119025564328,1
AT4G00490,drought,up,0.665569244666667,0.37071562466666563,0.44300968285827436,2
AT4G00700,drought,up,2.6661111443333345,2.2857431183333334,0.142667730416435,4
AT4G01010,drought,up,1.4895052996666678,0.9385683886666669,0.3698791210231299,3
AT4G01480,drought,up,0.9177593653333327,0.44987828833333143,0.5098080114170946,1
AT4G01610,drought,up,2.3679043130000004,0.47549148866666613,0.7991931151710073,1
AT4G01700,drought,up,0.41651821566666847,0.7037849440000015,-0.6896858709373399,2
AT4G01870,drought,up,2.1483522823333345,0.7914549600000012,0.6315990787412209,3
AT4G01985,drought,up,9.210989677999999,1.2466408373333335,0.8646572321852803,7
AT4G02360,drought,up,7.435485308666667,0.5103158476666665,0.9313675131505066,3
AT4G02380,drought,up,4.259227025333334,1.927458445,0.5474628533450494,4
AT4G02410,drought,up,1.7806766610000002,0.4651568043333336,0.738775256327497,1
AT4G02420,drought,up,0.8390372619999997,0.5508007736666674,0.3435324048019842,2
AT4G02660,drought,up,0.49709729666666647,0.42474873433333293,0.14554205548586518,1
AT4G03320,drought,up,2.082240940666667,1.0461046476666667,0.4976063397678957,3
AT4G03420,drought,up,1.519868343333334,0.44100463433333204,0.7098402396051406,1
AT4G03430,drought,up,1.063958249999997,0.35990719666666493,0.6617280831586523,1
AT4G04220,drought,up,0.4174791726666669,0.42823529433333274,-0.025764450949638196,1
AT4G04490,drought,up,2.282694321666667,2.4972346996666666,-0.09398559236059123,5
AT4G04500,drought,up,0.8604155313333335,1.6613183126666673,-0.9308325479576405,4
AT4G04620,drought,up,1.4250793239999995,0.4532278803333334,0.6819630509681485,2
AT4G04920,drought,up,0.7308411753333317,0.3516280343333307,0.5188721623778854,1
AT4G05020,drought,up,1.738031871333333,1.049866187666665,0.3959453765014912,4
AT4G05050,drought,up,1.1512828299999995,0.41356495999999865,0.6407790082303244,1
AT4G07990,drought,up,0.8925596119999994,0.36356671500000104,0.592669542614257,1
AT4G08230,drought,up,0.970222075333333,0.4900398646666657,0.49491989810857906,1
AT4G08470,drought,up,1.1374788313333344,0.9412700353333339,0.1724944593210651,3
AT4G08555,drought,up,0.4042146423333346,0.7531826276666669,-0.8633234642835048,2
AT4G08570,drought,up,8.820223940000002,0.5217322373333335,0.9408481869754733,2
AT4G08850,drought,up,0.6474602389999973,1.2236069690000004,-0.889856542989979,3
AT4G08870,drought,up,0.8508350433333334,0.42984558999999933,0.49479562064582494,1
AT4G09570,drought,up,0.38183811266666545,0.38453103433333347,-0.007052521938842871,1
AT4G09750,drought,up,2.4317455283333347,0.6902520609999998,0.7161495506180355,2
AT4G10040,drought,up,0.578746492999997,0.34279465833333234,0.4076946254025351,1
AT4G10500,drought,up,1.0542774280000007,1.806900350666666,-0.7138755916404433,4
AT4G10970,drought,up,0.798595954333333,0.42955448733333235,0.46211286821265707,1
AT4G11260,drought,up,0.8731678566666652,0.37973817333333315,0.5651028946679384,1
AT4G11350,drought,up,1.8869188166666673,0.45738990033333327,0.7575995870657888,2
AT4G11650,drought,up,1.478757663333333,0.8991395536666662,0.3919628780554374,3
AT4G11670,drought,up,0.8928181253333349,0.4679520760000013,0.4758707706283508,1
AT4G11740,drought,up,1.2408973243333339,0.39758383833333255,0.6795997295369038,1
AT4G11840,drought,up,0.7639959853333327,0.7539385203333335,0.013164290379891308,3
AT4G11850,drought,up,0.5839382326666644,0.8609334199999985,-0.47435699845920887,3
AT4G11890,drought,up,1.4312245870000009,2.298458878000001,-0.6059386478385027,4
AT4G11910,drought,up,3.9383858016666675,0.7211038150000002,0.8169037135227231,3
AT4G12020,drought,up,1.1969954606666686,0.3428412253333324,0.7135818500578219,1
AT4G12120,drought,up,1.2247635023333325,0.48192616599999916,0.6065149189358863,2
AT4G12290,drought,up,2.978200742666669,0.9674753590000016,0.6751477007108231,7
AT4G12480,drought,up,0.8595424256666648,1.3610242169999998,-0.5834287829880922,7
AT4G12720,drought,up,1.2496945099999994,0.8963987529999979,0.2827056966106074,3
AT4G12735,drought,up,0.638187933333334,0.5431841869999992,0.14886484273859368,2
AT4G12830,drought,down,-0.7746798993333339,-0.3779788253333347,0.5120838611423739,1
AT4G13180,drought,up,1.6856936753333338,0.7032648300000011,0.582803898305583,1
AT4G13810,drought,up,0.8966870736666657,0.5786126253333332,0.354721795010032,2
AT4G14220,drought,up,1.34964845,0.5873017623333361,0.564848340815465,2
AT4G14365,drought,up,1.1466397166666669,2.2445108059999983,-0.9574682207283836,4
AT4G14370,drought,up,0.4694622026666666,1.1440056799999994,-1.4368429950308066,3
AT4G14400,drought,up,0.9687086099999966,1.538800256666665,-0.5885068438347734,5
AT4G14746,drought,up,1.3300772336666657,0.494548565333333,0.6281805651465852,2
AT4G14800,drought,up,1.1198182073333314,0.5718247706666659,0.48935928446066657,1
AT4G15233,drought,up,0.5063296373333337,0.708680192000001,-0.3996419323434808,2
AT4G15420,drought,up,0.9959452390000001,0.424630387333333,0.5736408281245542,1
AT4G15440,drought,up,1.249314414999998,0.45376223333333243,0.6367910048221663,2
AT4G15610,drought,up,1.296074090666668,1.3202903206666674,-0.018684294497040232,4
AT4G15910,drought,up,4.092775213666664,0.3528608196666667,0.9137844613385099,2
AT4G16260,drought,up,0.7513616949999999,1.5448816856666658,-1.0561091894186405,4
AT4G16660,drought,up,0.5805111133333334,0.6611975333333326,-0.13899203330784227,2
AT4G16670,drought,up,1.2358886793333346,0.5909364120000014,0.5218530423640053,1
AT4G16690,drought,up,1.0887386900000005,0.4130531046666661,0.6206131843567846,2
AT4G16760,drought,up,1.8436627766666671,0.41875756333333314,0.7728665086516284,1
AT4G16960,drought,up,1.1820450333333339,0.4150071346666664,0.6489075094741883,1
AT4G17030,drought,up,4.689929215000001,0.3443929066666671,0.9265675683195429,1
AT4G17230,drought,up,1.9072717720000014,0.35104418966666806,0.8159443269594682,2
AT4G17250,drought,up,1.649498627999999,0.46444001366666754,0.7184356471822008,1
AT4G17670,drought,up,0.8211654663333343,1.0225032516666666,-0.2451854024406861,3
AT4G17720,drought,up,0.6545818069999996,0.46591784066666797,0.2882206078992533,2
AT4G17900,drought,up,0.9169722753333343,0.49903173700000103,0.4557831785932732,2
AT4G18010,drought,up,0.7502257686666667,0.5000081870000024,0.3335230434851121,2
AT4G18210,drought,up,1.0661076079999994,0.35202265933333265,0.669805696262011,1
AT4G18880,drought,up,1.3422264816666658,0.7102159796666667,0.47086725722712663,2
AT4G19006,drought,up,0.7574535426666671,0.347417149,0.5413353698539793,1
AT4G19520,drought,up,2.2542009606666635,0.4502707276666644,0.8002526236465182,2
AT4G19660,drought,up,0.3426627276666654,0.5878906413333329,-0.7156538889902835,2
AT4G19700,drought,up,0.42420194366666664,0.4908654986666656,-0.1571505175666581,1
AT4G19810,drought,up,2.07402129,0.3846572653333329,0.8145355270999495,2
AT4G19880,drought,up,0.715487632666667,0.5345605636666662,0.2528723918339083,2
AT4G19990,drought,up,1.0424298109999999,0.3850002593333324,0.630670328811872,1
AT4G20110,drought,up,2.050034625666667,1.273847841666666,0.378621304382889,4
AT4G20320,drought,up,1.918043614000001,0.7302673666666664,0.619264462321728,1
AT4G20830,drought,up,0.8355091370000025,0.8729082816666676,-0.04476210134691194,3
AT4G20860,drought,up,1.3968544410000003,0.7562095680000009,0.4586339522544419,3
AT4G21380,drought,up,1.0639425563333322,0.8908917496666664,0.16265051683152076,5
AT4G21450,drought,up,0.7369571143333342,0.3535095770000023,0.5203118741586559,1
AT4G21534,drought,up,0.9537440393333334,0.3649655083333334,0.6173339037710326,1
AT4G21570,drought,up,2.415860691999999,0.38317539566666525,0.8413917669443726,1
AT4G21680,drought,up,1.5126208559999994,0.5157829976666659,0.6590136942639999,1
AT4G21910,drought,up,2.275172541666665,0.37715238866666567,0.8342313025673276,1
AT4G21940,drought,up,0.630282086666667,0.4349535273333336,0.30990656955896556,1
AT4G21980,drought,up,1.9554790390000019,0.37301273900000176,0.8092473856478901,1
AT4G21990,drought,up,0.5015725629999999,0.42576107266666696,0.1511476024124807,1
AT4G22305,drought,up,0.5740458659999987,0.6645788276666664,-0.15771032774351146,2
AT4G22530,drought,up,0.5119402636666663,0.5206858023333334,-0.017083123339486805,1
AT4G22920,drought,up,1.8021907636666672,0.4294860630000006,0.7616866806451804,1
AT4G23010,drought,up,1.304248080999999,0.45480222266666637,0.6512916297964124,2
AT4G23140,drought,up,1.198516181333332,3.0535463536666665,-1.5477723214964358,5
AT4G23150,drought,up,0.3593219200000002,1.2695741136666667,-2.5332498325364234,3
AT4G23160,drought,up,0.4062839443333335,0.6411615376666671,-0.5781119254386029,2
AT4G23170,drought,up,0.7864295663333349,1.0861842093333314,-0.38115891852537853,3
AT4G23180,drought,up,0.7023528573333326,0.9038087426666657,-0.2868300217332542,2
AT4G23190,drought,up,0.3690757749999998,0.8972024999999997,-1.43094388950345,2
AT4G23200,drought,up,0.5304330136666664,0.5615760193333328,-0.05871241959731632,2
AT4G23220,drought,up,1.171703086,1.5104460260000003,-0.2891030535358685,4
AT4G23230,drought,up,0.8500212739999995,0.9723943239999997,-0.14396469093548858,3
AT4G23250,drought,up,0.9406207120000012,0.5431675800000022,0.4225434619177283,2
AT4G23270,drought,up,0.4688193649999999,0.431588785333334,0.07941348512057711,1
AT4G23320,drought,up,0.4674429740000008,0.6265365726666667,-0.340348678910009,3
AT4G23460,drought,up,0.630142455333333,0.37787804199999897,0.4003291814386496,1
AT4G23470,drought,up,0.5973291993333341,0.7214534666666665,-0.20779876066976932,3
AT4G23570,drought,up,0.6092331236666659,0.7002429746666667,-0.14938427912825647,2
AT4G23700,drought,up,0.41884221666666566,0.5729278676666665,-0.36788471856128435,1
AT4G23810,drought,up,0.5214401540000004,1.1145281310000001,-1.137403731665819,3
AT4G23850,drought,up,1.1203674233333327,0.3836581333333342,0.6575604347796287,1
AT4G23885,drought,up,0.9893867656666666,0.3428533256666668,0.6534688581207713,1
AT4G24000,drought,up,8.379246210333331,1.9996199786666664,0.7613603982419416,7
AT4G24120,drought,up,0.6481557353333365,0.4777489110000026,0.2629103085012374,1
AT4G24690,drought,up,1.6195164166666665,0.4314714999999989,0.7335800393502243,2
AT4G24920,drought,up,0.5110038603333358,0.5589737800000023,-0.09387388900619076,2
AT4G25000,drought,up,1.5491675053333331,0.6210986476666669,0.5990758613717335,3
AT4G25070,drought,up,0.5490130869999996,0.625601910666667,-0.13950272858735602,3
AT4G25390,drought,up,0.9619175666666662,0.39662572299999965,0.5876718164380477,1
AT4G25640,drought,up,1.1345598133333326,0.42690729666666805,0.6237242923205468,1
AT4G25800,drought,up,1.1573150943333337,0.5822955459999983,0.4968565182886281,1
AT4G25900,drought,up,0.41614257466666693,0.48808049966666545,-0.172868457541556,1
AT4G25940,drought,up,0.5278375220000004,0.608026938666665,-0.15192064475223965,2
AT4G26060,drought,up,1.2399716363333333,0.6453282476666677,0.4795620893596082,3
AT4G26070,drought,up,0.9564806140000002,0.6125653439999983,0.359563241498172,2
AT4G26270,drought,up,1.9729918113333325,0.8925642209999989,0.5476087554581329,5
AT4G26750,drought,up,1.2658798366666657,0.34774157099999936,0.7252965400604865,1
AT4G26910,drought,up,0.6855571586666667,0.5610934949999997,0.18155111079101716,2
AT4G27280,drought,up,0.37653152066666706,0.5232724626666672,-0.38971755071179226,3
AT4G27300,drought,up,0.5388557293333331,0.6335229433333325,-0.1756819290334366,2
AT4G27740,drought,up,0.3454286843333332,0.4105197779999994,-0.1884356934407172,1
AT4G27745,drought,up,1.1632372666666662,0.3715919739999993,0.6805535855425086,2
AT4G27830,drought,up,1.4413489126666672,0.3469560919999992,0.7592837591571848,1
AT4G27860,drought,up,0.5741572443333336,0.37588475733333393,0.34532785043967906,1
